Index	Var	Importance
26	SRSF5_0h	0.773712737127371
41	U6ATAC_0h	0.732452574525745
19	SKIP_0h	0.728861788617886
35	U2AF1_0h	0.719308943089431
32	U11_0h	0.701490514905149
38	U4ATAC_0h	0.661517615176152
22	SRSF1_0h	0.658739837398374
24	SRSF3_0h	0.624728997289973
5	MAGOH_0h	0.618631436314363
40	U6_0h	0.615176151761518
3	ESRP1_0h	0.608807588075881
8	PSF_0h	0.606910569105691
6	NOVA1_0h	0.593631436314363
9	PTB_0h	0.589566395663957
11	RBM17_0h	0.584146341463415
4	FBP11_0h	0.580420054200542
28	SRSF9_0h	0.577168021680217
16	SC35_0h	0.554471544715447
33	U12_0h	0.548644986449864
13	RBM3_0h	0.543224932249322
23	SRSF10_0h	0.531368563685637
29	TIA1_0h	0.50840108401084
17	sf3btv1_0h	0.473509485094851
18	SF3BTV2_0h	0.455420054200542
15	SAM68TV1_0h	0.43929539295393
7	PRP8_0h	0.43319783197832
12	RBM22_0h	0.432520325203252
37	U4_0h	0.432452574525745
31	TRA2B_0h	0.422628726287263
39	U5_0h	0.412262872628726
1	CA150_0h	0.407791327913279
10	RAVER1_0h	0.405487804878049
27	SRSF6_0h	0.38760162601626
14	RBM45_0h	0.386991869918699
21	SRM160_0h	0.384620596205962
30	TRA2A_0h	0.333130081300813
25	SRSF4_0h	0.322289972899729
36	U2AF2_0h	0.315379403794038
34	U2_0h	0.312940379403794
20	SND1_0h	0.304878048780488
2	CUGBP_0h	0.276219512195122
